date_id,full_date,day_of_week,day_number,month_number,month_name,quarter,year,is_weekend,is_np_holiday
899,2021-06-17,Thursday,17,6,June,Q2,2021,0,0
900,2021-06-18,Friday,18,6,June,Q2,2021,0,0
901,2021-06-19,Saturday,19,6,June,Q2,2021,1,0
902,2021-06-20,Sunday,20,6,June,Q2,2021,1,0
903,2021-06-21,Monday,21,6,June,Q2,2021,0,0
904,2021-06-22,Tuesday,22,6,June,Q2,2021,0,0
905,2021-06-23,Wednesday,23,6,June,Q2,2021,0,0
906,2021-06-24,Thursday,24,6,June,Q2,2021,0,0
907,2021-06-25,Friday,25,6,June,Q2,2021,0,0
908,2021-06-26,Saturday,26,6,June,Q2,2021,1,0
909,2021-06-27,Sunday,27,6,June,Q2,2021,1,0
910,2021-06-28,Monday,28,6,June,Q2,2021,0,0
911,2021-06-29,Tuesday,29,6,June,Q2,2021,0,0
912,2021-06-30,Wednesday,30,6,June,Q2,2021,0,0
913,2021-07-01,Thursday,1,7,July,Q3,2021,0,0
914,2021-07-02,Friday,2,7,July,Q3,2021,0,0
915,2021-07-03,Saturday,3,7,July,Q3,2021,1,0
916,2021-07-04,Sunday,4,7,July,Q3,2021,1,0
917,2021-07-05,Monday,5,7,July,Q3,2021,0,0
918,2021-07-06,Tuesday,6,7,July,Q3,2021,0,0
919,2021-07-07,Wednesday,7,7,July,Q3,2021,0,0
920,2021-07-08,Thursday,8,7,July,Q3,2021,0,0
921,2021-07-09,Friday,9,7,July,Q3,2021,0,0
922,2021-07-10,Saturday,10,7,July,Q3,2021,1,0
923,2021-07-11,Sunday,11,7,July,Q3,2021,1,0
924,2021-07-12,Monday,12,7,July,Q3,2021,0,0
925,2021-07-13,Tuesday,13,7,July,Q3,2021,0,0
926,2021-07-14,Wednesday,14,7,July,Q3,2021,0,0
927,2021-07-15,Thursday,15,7,July,Q3,2021,0,0
928,2021-07-16,Friday,16,7,July,Q3,2021,0,0
929,2021-07-17,Saturday,17,7,July,Q3,2021,1,0
930,2021-07-18,Sunday,18,7,July,Q3,2021,1,0
931,2021-07-19,Monday,19,7,July,Q3,2021,0,0
932,2021-07-20,Tuesday,20,7,July,Q3,2021,0,0
933,2021-07-21,Wednesday,21,7,July,Q3,2021,0,0
934,2021-07-22,Thursday,22,7,July,Q3,2021,0,0
935,2021-07-23,Friday,23,7,July,Q3,2021,0,0
936,2021-07-24,Saturday,24,7,July,Q3,2021,1,0
937,2021-07-25,Sunday,25,7,July,Q3,2021,1,0
938,2021-07-26,Monday,26,7,July,Q3,2021,0,0
939,2021-07-27,Tuesday,27,7,July,Q3,2021,0,0
940,2021-07-28,Wednesday,28,7,July,Q3,2021,0,0
941,2021-07-29,Thursday,29,7,July,Q3,2021,0,0
942,2021-07-30,Friday,30,7,July,Q3,2021,0,0
943,2021-07-31,Saturday,31,7,July,Q3,2021,1,0
944,2021-08-01,Sunday,1,8,August,Q3,2021,1,0
945,2021-08-02,Monday,2,8,August,Q3,2021,0,0
946,2021-08-03,Tuesday,3,8,August,Q3,2021,0,0
947,2021-08-04,Wednesday,4,8,August,Q3,2021,0,0
948,2021-08-05,Thursday,5,8,August,Q3,2021,0,0
949,2021-08-06,Friday,6,8,August,Q3,2021,0,0
950,2021-08-07,Saturday,7,8,August,Q3,2021,1,0
951,2021-08-08,Sunday,8,8,August,Q3,2021,1,0
952,2021-08-09,Monday,9,8,August,Q3,2021,0,0
953,2021-08-10,Tuesday,10,8,August,Q3,2021,0,0
954,2021-08-11,Wednesday,11,8,August,Q3,2021,0,0
955,2021-08-12,Thursday,12,8,August,Q3,2021,0,0
956,2021-08-13,Friday,13,8,August,Q3,2021,0,0
957,2021-08-14,Saturday,14,8,August,Q3,2021,1,0
958,2021-08-15,Sunday,15,8,August,Q3,2021,1,0
959,2021-08-16,Monday,16,8,August,Q3,2021,0,0
960,2021-08-17,Tuesday,17,8,August,Q3,2021,0,0
961,2021-08-18,Wednesday,18,8,August,Q3,2021,0,0
962,2021-08-19,Thursday,19,8,August,Q3,2021,0,0
963,2021-08-20,Friday,20,8,August,Q3,2021,0,0
964,2021-08-21,Saturday,21,8,August,Q3,2021,1,0
965,2021-08-22,Sunday,22,8,August,Q3,2021,1,0
966,2021-08-23,Monday,23,8,August,Q3,2021,0,0
967,2021-08-24,Tuesday,24,8,August,Q3,2021,0,0
968,2021-08-25,Wednesday,25,8,August,Q3,2021,0,0
969,2021-08-26,Thursday,26,8,August,Q3,2021,0,0
970,2021-08-27,Friday,27,8,August,Q3,2021,0,0
971,2021-08-28,Saturday,28,8,August,Q3,2021,1,0
972,2021-08-29,Sunday,29,8,August,Q3,2021,1,0
973,2021-08-30,Monday,30,8,August,Q3,2021,0,0
974,2021-08-31,Tuesday,31,8,August,Q3,2021,0,0
975,2021-09-01,Wednesday,1,9,September,Q3,2021,0,0
976,2021-09-02,Thursday,2,9,September,Q3,2021,0,0
977,2021-09-03,Friday,3,9,September,Q3,2021,0,0
978,2021-09-04,Saturday,4,9,September,Q3,2021,1,0
979,2021-09-05,Sunday,5,9,September,Q3,2021,1,0
980,2021-09-06,Monday,6,9,September,Q3,2021,0,0
981,2021-09-07,Tuesday,7,9,September,Q3,2021,0,0
982,2021-09-08,Wednesday,8,9,September,Q3,2021,0,0
983,2021-09-09,Thursday,9,9,September,Q3,2021,0,0
984,2021-09-10,Friday,10,9,September,Q3,2021,0,0
985,2021-09-11,Saturday,11,9,September,Q3,2021,1,0
986,2021-09-12,Sunday,12,9,September,Q3,2021,1,0
987,2021-09-13,Monday,13,9,September,Q3,2021,0,0
988,2021-09-14,Tuesday,14,9,September,Q3,2021,0,0
989,2021-09-15,Wednesday,15,9,September,Q3,2021,0,0
990,2021-09-16,Thursday,16,9,September,Q3,2021,0,0
991,2021-09-17,Friday,17,9,September,Q3,2021,0,0
992,2021-09-18,Saturday,18,9,September,Q3,2021,1,0
993,2021-09-19,Sunday,19,9,September,Q3,2021,1,0
994,2021-09-20,Monday,20,9,September,Q3,2021,0,0
995,2021-09-21,Tuesday,21,9,September,Q3,2021,0,0
996,2021-09-22,Wednesday,22,9,September,Q3,2021,0,0
997,2021-09-23,Thursday,23,9,September,Q3,2021,0,0
998,2021-09-24,Friday,24,9,September,Q3,2021,0,0
999,2021-09-25,Saturday,25,9,September,Q3,2021,1,0
1000,2021-09-26,Sunday,26,9,September,Q3,2021,1,0
1001,2021-09-27,Monday,27,9,September,Q3,2021,0,0
1002,2021-09-28,Tuesday,28,9,September,Q3,2021,0,0
1003,2021-09-29,Wednesday,29,9,September,Q3,2021,0,0
1004,2021-09-30,Thursday,30,9,September,Q3,2021,0,0
1005,2021-10-01,Friday,1,10,October,Q4,2021,0,0
1006,2021-10-02,Saturday,2,10,October,Q4,2021,1,0
1007,2021-10-03,Sunday,3,10,October,Q4,2021,1,0
1008,2021-10-04,Monday,4,10,October,Q4,2021,0,0
1009,2021-10-05,Tuesday,5,10,October,Q4,2021,0,0
1010,2021-10-06,Wednesday,6,10,October,Q4,2021,0,0
1011,2021-10-07,Thursday,7,10,October,Q4,2021,0,0
1012,2021-10-08,Friday,8,10,October,Q4,2021,0,0
1013,2021-10-09,Saturday,9,10,October,Q4,2021,1,0
1014,2021-10-10,Sunday,10,10,October,Q4,2021,1,1
1015,2021-10-11,Monday,11,10,October,Q4,2021,0,1
1016,2021-10-12,Tuesday,12,10,October,Q4,2021,0,1
1017,2021-10-13,Wednesday,13,10,October,Q4,2021,0,1
1018,2021-10-14,Thursday,14,10,October,Q4,2021,0,1
1019,2021-10-15,Friday,15,10,October,Q4,2021,0,1
1020,2021-10-16,Saturday,16,10,October,Q4,2021,1,1
1021,2021-10-17,Sunday,17,10,October,Q4,2021,1,1
1022,2021-10-18,Monday,18,10,October,Q4,2021,0,1
1023,2021-10-19,Tuesday,19,10,October,Q4,2021,0,1
1024,2021-10-20,Wednesday,20,10,October,Q4,2021,0,1
1025,2021-10-21,Thursday,21,10,October,Q4,2021,0,1
1026,2021-10-22,Friday,22,10,October,Q4,2021,0,0
1027,2021-10-23,Saturday,23,10,October,Q4,2021,1,0
1028,2021-10-24,Sunday,24,10,October,Q4,2021,1,0
1029,2021-10-25,Monday,25,10,October,Q4,2021,0,0
1030,2021-10-26,Tuesday,26,10,October,Q4,2021,0,0
1031,2021-10-27,Wednesday,27,10,October,Q4,2021,0,0
1032,2021-10-28,Thursday,28,10,October,Q4,2021,0,1
1033,2021-10-29,Friday,29,10,October,Q4,2021,0,1
1034,2021-10-30,Saturday,30,10,October,Q4,2021,1,1
1035,2021-10-31,Sunday,31,10,October,Q4,2021,1,1
1036,2021-11-01,Monday,1,11,November,Q4,2021,0,1
1037,2021-11-02,Tuesday,2,11,November,Q4,2021,0,1
1038,2021-11-03,Wednesday,3,11,November,Q4,2021,0,1
1039,2021-11-04,Thursday,4,11,November,Q4,2021,0,1
1040,2021-11-05,Friday,5,11,November,Q4,2021,0,0
1041,2021-11-06,Saturday,6,11,November,Q4,2021,1,0
1042,2021-11-07,Sunday,7,11,November,Q4,2021,1,0
1043,2021-11-08,Monday,8,11,November,Q4,2021,0,0
1044,2021-11-09,Tuesday,9,11,November,Q4,2021,0,0
1045,2021-11-10,Wednesday,10,11,November,Q4,2021,0,0
1046,2021-11-11,Thursday,11,11,November,Q4,2021,0,0
1047,2021-11-12,Friday,12,11,November,Q4,2021,0,0
1048,2021-11-13,Saturday,13,11,November,Q4,2021,1,0
1049,2021-11-14,Sunday,14,11,November,Q4,2021,1,0
1050,2021-11-15,Monday,15,11,November,Q4,2021,0,0
1051,2021-11-16,Tuesday,16,11,November,Q4,2021,0,0
1052,2021-11-17,Wednesday,17,11,November,Q4,2021,0,0
1053,2021-11-18,Thursday,18,11,November,Q4,2021,0,0
1054,2021-11-19,Friday,19,11,November,Q4,2021,0,0
1055,2021-11-20,Saturday,20,11,November,Q4,2021,1,0
1056,2021-11-21,Sunday,21,11,November,Q4,2021,1,0
1057,2021-11-22,Monday,22,11,November,Q4,2021,0,0
1058,2021-11-23,Tuesday,23,11,November,Q4,2021,0,0
1059,2021-11-24,Wednesday,24,11,November,Q4,2021,0,0
1060,2021-11-25,Thursday,25,11,November,Q4,2021,0,0
1061,2021-11-26,Friday,26,11,November,Q4,2021,0,0
1062,2021-11-27,Saturday,27,11,November,Q4,2021,1,0
1063,2021-11-28,Sunday,28,11,November,Q4,2021,1,0
1064,2021-11-29,Monday,29,11,November,Q4,2021,0,0
1065,2021-11-30,Tuesday,30,11,November,Q4,2021,0,0
1066,2021-12-01,Wednesday,1,12,December,Q4,2021,0,0
1067,2021-12-02,Thursday,2,12,December,Q4,2021,0,0
1068,2021-12-03,Friday,3,12,December,Q4,2021,0,0
1069,2021-12-04,Saturday,4,12,December,Q4,2021,1,0
1070,2021-12-05,Sunday,5,12,December,Q4,2021,1,0
1071,2021-12-06,Monday,6,12,December,Q4,2021,0,0
1072,2021-12-07,Tuesday,7,12,December,Q4,2021,0,0
1073,2021-12-08,Wednesday,8,12,December,Q4,2021,0,0
1074,2021-12-09,Thursday,9,12,December,Q4,2021,0,0
1075,2021-12-10,Friday,10,12,December,Q4,2021,0,0
1076,2021-12-11,Saturday,11,12,December,Q4,2021,1,0
1077,2021-12-12,Sunday,12,12,December,Q4,2021,1,0
1078,2021-12-13,Monday,13,12,December,Q4,2021,0,0
1079,2021-12-14,Tuesday,14,12,December,Q4,2021,0,0
1080,2021-12-15,Wednesday,15,12,December,Q4,2021,0,0
1081,2021-12-16,Thursday,16,12,December,Q4,2021,0,0
1082,2021-12-17,Friday,17,12,December,Q4,2021,0,0
1083,2021-12-18,Saturday,18,12,December,Q4,2021,1,0
1084,2021-12-19,Sunday,19,12,December,Q4,2021,1,0
1085,2021-12-20,Monday,20,12,December,Q4,2021,0,0
1086,2021-12-21,Tuesday,21,12,December,Q4,2021,0,0
1087,2021-12-22,Wednesday,22,12,December,Q4,2021,0,0
1088,2021-12-23,Thursday,23,12,December,Q4,2021,0,0
1089,2021-12-24,Friday,24,12,December,Q4,2021,0,0
1090,2021-12-25,Saturday,25,12,December,Q4,2021,1,0
1091,2021-12-26,Sunday,26,12,December,Q4,2021,1,0
1092,2021-12-27,Monday,27,12,December,Q4,2021,0,0
1093,2021-12-28,Tuesday,28,12,December,Q4,2021,0,0
1094,2021-12-29,Wednesday,29,12,December,Q4,2021,0,0
1095,2021-12-30,Thursday,30,12,December,Q4,2021,0,0
1096,2021-12-31,Friday,31,12,December,Q4,2021,0,0
1097,2022-01-01,Saturday,1,1,January,Q1,2022,1,0
1098,2022-01-02,Sunday,2,1,January,Q1,2022,1,0
1099,2022-01-03,Monday,3,1,January,Q1,2022,0,0
1100,2022-01-04,Tuesday,4,1,January,Q1,2022,0,0
1101,2022-01-05,Wednesday,5,1,January,Q1,2022,0,0
1102,2022-01-06,Thursday,6,1,January,Q1,2022,0,0
1103,2022-01-07,Friday,7,1,January,Q1,2022,0,0
1104,2022-01-08,Saturday,8,1,January,Q1,2022,1,0
1105,2022-01-09,Sunday,9,1,January,Q1,2022,1,0
1106,2022-01-10,Monday,10,1,January,Q1,2022,0,0
1107,2022-01-11,Tuesday,11,1,January,Q1,2022,0,0
1108,2022-01-12,Wednesday,12,1,January,Q1,2022,0,0
1109,2022-01-13,Thursday,13,1,January,Q1,2022,0,0
1110,2022-01-14,Friday,14,1,January,Q1,2022,0,0
1111,2022-01-15,Saturday,15,1,January,Q1,2022,1,0
1112,2022-01-16,Sunday,16,1,January,Q1,2022,1,0
1113,2022-01-17,Monday,17,1,January,Q1,2022,0,0
1114,2022-01-18,Tuesday,18,1,January,Q1,2022,0,0
1115,2022-01-19,Wednesday,19,1,January,Q1,2022,0,0
1116,2022-01-20,Thursday,20,1,January,Q1,2022,0,0
1117,2022-01-21,Friday,21,1,January,Q1,2022,0,0
1118,2022-01-22,Saturday,22,1,January,Q1,2022,1,0
1119,2022-01-23,Sunday,23,1,January,Q1,2022,1,0
1120,2022-01-24,Monday,24,1,January,Q1,2022,0,0
1121,2022-01-25,Tuesday,25,1,January,Q1,2022,0,0
1122,2022-01-26,Wednesday,26,1,January,Q1,2022,0,0
1123,2022-01-27,Thursday,27,1,January,Q1,2022,0,0
1124,2022-01-28,Friday,28,1,January,Q1,2022,0,0
1125,2022-01-29,Saturday,29,1,January,Q1,2022,1,0
1126,2022-01-30,Sunday,30,1,January,Q1,2022,1,0
1127,2022-01-31,Monday,31,1,January,Q1,2022,0,0
1128,2022-02-01,Tuesday,1,2,February,Q1,2022,0,0
1129,2022-02-02,Wednesday,2,2,February,Q1,2022,0,0
1130,2022-02-03,Thursday,3,2,February,Q1,2022,0,0
1131,2022-02-04,Friday,4,2,February,Q1,2022,0,0
1132,2022-02-05,Saturday,5,2,February,Q1,2022,1,0
1133,2022-02-06,Sunday,6,2,February,Q1,2022,1,0
1134,2022-02-07,Monday,7,2,February,Q1,2022,0,0
1135,2022-02-08,Tuesday,8,2,February,Q1,2022,0,0
1136,2022-02-09,Wednesday,9,2,February,Q1,2022,0,0
1137,2022-02-10,Thursday,10,2,February,Q1,2022,0,0
1138,2022-02-11,Friday,11,2,February,Q1,2022,0,0
1139,2022-02-12,Saturday,12,2,February,Q1,2022,1,0
1140,2022-02-13,Sunday,13,2,February,Q1,2022,1,0
1141,2022-02-14,Monday,14,2,February,Q1,2022,0,0
1142,2022-02-15,Tuesday,15,2,February,Q1,2022,0,0
1143,2022-02-16,Wednesday,16,2,February,Q1,2022,0,0
1144,2022-02-17,Thursday,17,2,February,Q1,2022,0,0
1145,2022-02-18,Friday,18,2,February,Q1,2022,0,0
1146,2022-02-19,Saturday,19,2,February,Q1,2022,1,0
1147,2022-02-20,Sunday,20,2,February,Q1,2022,1,0
1148,2022-02-21,Monday,21,2,February,Q1,2022,0,0
1149,2022-02-22,Tuesday,22,2,February,Q1,2022,0,0
1150,2022-02-23,Wednesday,23,2,February,Q1,2022,0,0
1151,2022-02-24,Thursday,24,2,February,Q1,2022,0,0
1152,2022-02-25,Friday,25,2,February,Q1,2022,0,0
1153,2022-02-26,Saturday,26,2,February,Q1,2022,1,0
1154,2022-02-27,Sunday,27,2,February,Q1,2022,1,0
1155,2022-02-28,Monday,28,2,February,Q1,2022,0,0
1156,2022-03-01,Tuesday,1,3,March,Q1,2022,0,0
1157,2022-03-02,Wednesday,2,3,March,Q1,2022,0,0
1158,2022-03-03,Thursday,3,3,March,Q1,2022,0,0
1159,2022-03-04,Friday,4,3,March,Q1,2022,0,0
1160,2022-03-05,Saturday,5,3,March,Q1,2022,1,0
1161,2022-03-06,Sunday,6,3,March,Q1,2022,1,0
1162,2022-03-07,Monday,7,3,March,Q1,2022,0,0
1163,2022-03-08,Tuesday,8,3,March,Q1,2022,0,0
1164,2022-03-09,Wednesday,9,3,March,Q1,2022,0,0
1165,2022-03-10,Thursday,10,3,March,Q1,2022,0,0
1166,2022-03-11,Friday,11,3,March,Q1,2022,0,0
1167,2022-03-12,Saturday,12,3,March,Q1,2022,1,0
1168,2022-03-13,Sunday,13,3,March,Q1,2022,1,0
1169,2022-03-14,Monday,14,3,March,Q1,2022,0,1
1170,2022-03-15,Tuesday,15,3,March,Q1,2022,0,1
1171,2022-03-16,Wednesday,16,3,March,Q1,2022,0,0
1172,2022-03-17,Thursday,17,3,March,Q1,2022,0,0
1173,2022-03-18,Friday,18,3,March,Q1,2022,0,0
1174,2022-03-19,Saturday,19,3,March,Q1,2022,1,0
1175,2022-03-20,Sunday,20,3,March,Q1,2022,1,0
1176,2022-03-21,Monday,21,3,March,Q1,2022,0,0
1177,2022-03-22,Tuesday,22,3,March,Q1,2022,0,0
1178,2022-03-23,Wednesday,23,3,March,Q1,2022,0,0
1179,2022-03-24,Thursday,24,3,March,Q1,2022,0,0
1180,2022-03-25,Friday,25,3,March,Q1,2022,0,0
1181,2022-03-26,Saturday,26,3,March,Q1,2022,1,0
1182,2022-03-27,Sunday,27,3,March,Q1,2022,1,0
1183,2022-03-28,Monday,28,3,March,Q1,2022,0,0
1184,2022-03-29,Tuesday,29,3,March,Q1,2022,0,0
1185,2022-03-30,Wednesday,30,3,March,Q1,2022,0,0
1186,2022-03-31,Thursday,31,3,March,Q1,2022,0,0
1187,2022-04-01,Friday,1,4,April,Q2,2022,0,0
1188,2022-04-02,Saturday,2,4,April,Q2,2022,1,0
1189,2022-04-03,Sunday,3,4,April,Q2,2022,1,0
1190,2022-04-04,Monday,4,4,April,Q2,2022,0,0
1191,2022-04-05,Tuesday,5,4,April,Q2,2022,0,0
1192,2022-04-06,Wednesday,6,4,April,Q2,2022,0,0
1193,2022-04-07,Thursday,7,4,April,Q2,2022,0,0
1194,2022-04-08,Friday,8,4,April,Q2,2022,0,0
1195,2022-04-09,Saturday,9,4,April,Q2,2022,1,0
1196,2022-04-10,Sunday,10,4,April,Q2,2022,1,0
1197,2022-04-11,Monday,11,4,April,Q2,2022,0,0
1198,2022-04-12,Tuesday,12,4,April,Q2,2022,0,0
1199,2022-04-13,Wednesday,13,4,April,Q2,2022,0,0
1200,2022-04-14,Thursday,14,4,April,Q2,2022,0,1
1201,2022-04-15,Friday,15,4,April,Q2,2022,0,1
1202,2022-04-16,Saturday,16,4,April,Q2,2022,1,0
1203,2022-04-17,Sunday,17,4,April,Q2,2022,1,0
1204,2022-04-18,Monday,18,4,April,Q2,2022,0,0
1205,2022-04-19,Tuesday,19,4,April,Q2,2022,0,0
1206,2022-04-20,Wednesday,20,4,April,Q2,2022,0,0
1207,2022-04-21,Thursday,21,4,April,Q2,2022,0,0
1208,2022-04-22,Friday,22,4,April,Q2,2022,0,0
1209,2022-04-23,Saturday,23,4,April,Q2,2022,1,0
1210,2022-04-24,Sunday,24,4,April,Q2,2022,1,0
1211,2022-04-25,Monday,25,4,April,Q2,2022,0,0
1212,2022-04-26,Tuesday,26,4,April,Q2,2022,0,0
1213,2022-04-27,Wednesday,27,4,April,Q2,2022,0,0
1214,2022-04-28,Thursday,28,4,April,Q2,2022,0,0
1215,2022-04-29,Friday,29,4,April,Q2,2022,0,0
1216,2022-04-30,Saturday,30,4,April,Q2,2022,1,0
1217,2022-05-01,Sunday,1,5,May,Q2,2022,1,0
1218,2022-05-02,Monday,2,5,May,Q2,2022,0,0
1219,2022-05-03,Tuesday,3,5,May,Q2,2022,0,0
1220,2022-05-04,Wednesday,4,5,May,Q2,2022,0,0
1221,2022-05-05,Thursday,5,5,May,Q2,2022,0,0
1222,2022-05-06,Friday,6,5,May,Q2,2022,0,0
1223,2022-05-07,Saturday,7,5,May,Q2,2022,1,0
1224,2022-05-08,Sunday,8,5,May,Q2,2022,1,0
1225,2022-05-09,Monday,9,5,May,Q2,2022,0,0
1226,2022-05-10,Tuesday,10,5,May,Q2,2022,0,0
1227,2022-05-11,Wednesday,11,5,May,Q2,2022,0,0
1228,2022-05-12,Thursday,12,5,May,Q2,2022,0,0
1229,2022-05-13,Friday,13,5,May,Q2,2022,0,0
1230,2022-05-14,Saturday,14,5,May,Q2,2022,1,0
1231,2022-05-15,Sunday,15,5,May,Q2,2022,1,1
1232,2022-05-16,Monday,16,5,May,Q2,2022,0,1
1233,2022-05-17,Tuesday,17,5,May,Q2,2022,0,0
1234,2022-05-18,Wednesday,18,5,May,Q2,2022,0,0
1235,2022-05-19,Thursday,19,5,May,Q2,2022,0,0
1236,2022-05-20,Friday,20,5,May,Q2,2022,0,0
1237,2022-05-21,Saturday,21,5,May,Q2,2022,1,0
1238,2022-05-22,Sunday,22,5,May,Q2,2022,1,0
1239,2022-05-23,Monday,23,5,May,Q2,2022,0,0
1240,2022-05-24,Tuesday,24,5,May,Q2,2022,0,0
1241,2022-05-25,Wednesday,25,5,May,Q2,2022,0,0
1242,2022-05-26,Thursday,26,5,May,Q2,2022,0,0
1243,2022-05-27,Friday,27,5,May,Q2,2022,0,0
1244,2022-05-28,Saturday,28,5,May,Q2,2022,1,0
1245,2022-05-29,Sunday,29,5,May,Q2,2022,1,0
1246,2022-05-30,Monday,30,5,May,Q2,2022,0,0
1247,2022-05-31,Tuesday,31,5,May,Q2,2022,0,0
1248,2022-06-01,Wednesday,1,6,June,Q2,2022,0,0
1249,2022-06-02,Thursday,2,6,June,Q2,2022,0,0
1250,2022-06-03,Friday,3,6,June,Q2,2022,0,0
1251,2022-06-04,Saturday,4,6,June,Q2,2022,1,0
1252,2022-06-05,Sunday,5,6,June,Q2,2022,1,0
1253,2022-06-06,Monday,6,6,June,Q2,2022,0,0
1254,2022-06-07,Tuesday,7,6,June,Q2,2022,0,0
1255,2022-06-08,Wednesday,8,6,June,Q2,2022,0,0
1256,2022-06-09,Thursday,9,6,June,Q2,2022,0,0
1257,2022-06-10,Friday,10,6,June,Q2,2022,0,0
1258,2022-06-11,Saturday,11,6,June,Q2,2022,1,0
1259,2022-06-12,Sunday,12,6,June,Q2,2022,1,0
1260,2022-06-13,Monday,13,6,June,Q2,2022,0,0
1261,2022-06-14,Tuesday,14,6,June,Q2,2022,0,0
1262,2022-06-15,Wednesday,15,6,June,Q2,2022,0,0
1263,2022-06-16,Thursday,16,6,June,Q2,2022,0,0
1264,2022-06-17,Friday,17,6,June,Q2,2022,0,0
1265,2022-06-18,Saturday,18,6,June,Q2,2022,1,0
1266,2022-06-19,Sunday,19,6,June,Q2,2022,1,0
1267,2022-06-20,Monday,20,6,June,Q2,2022,0,0
1268,2022-06-21,Tuesday,21,6,June,Q2,2022,0,0
1269,2022-06-22,Wednesday,22,6,June,Q2,2022,0,0
1270,2022-06-23,Thursday,23,6,June,Q2,2022,0,0
1271,2022-06-24,Friday,24,6,June,Q2,2022,0,0
1272,2022-06-25,Saturday,25,6,June,Q2,2022,1,0
1273,2022-06-26,Sunday,26,6,June,Q2,2022,1,0
1274,2022-06-27,Monday,27,6,June,Q2,2022,0,0
1275,2022-06-28,Tuesday,28,6,June,Q2,2022,0,0
1276,2022-06-29,Wednesday,29,6,June,Q2,2022,0,0
1277,2022-06-30,Thursday,30,6,June,Q2,2022,0,0
1278,2022-07-01,Friday,1,7,July,Q3,2022,0,0
1279,2022-07-02,Saturday,2,7,July,Q3,2022,1,0
1280,2022-07-03,Sunday,3,7,July,Q3,2022,1,0
1281,2022-07-04,Monday,4,7,July,Q3,2022,0,0
1282,2022-07-05,Tuesday,5,7,July,Q3,2022,0,0
1283,2022-07-06,Wednesday,6,7,July,Q3,2022,0,0
1284,2022-07-07,Thursday,7,7,July,Q3,2022,0,0
1285,2022-07-08,Friday,8,7,July,Q3,2022,0,0
1286,2022-07-09,Saturday,9,7,July,Q3,2022,1,0
1287,2022-07-10,Sunday,10,7,July,Q3,2022,1,0
1288,2022-07-11,Monday,11,7,July,Q3,2022,0,0
1289,2022-07-12,Tuesday,12,7,July,Q3,2022,0,0
1290,2022-07-13,Wednesday,13,7,July,Q3,2022,0,0
1291,2022-07-14,Thursday,14,7,July,Q3,2022,0,0
1292,2022-07-15,Friday,15,7,July,Q3,2022,0,0
1293,2022-07-16,Saturday,16,7,July,Q3,2022,1,0
1294,2022-07-17,Sunday,17,7,July,Q3,2022,1,0
1295,2022-07-18,Monday,18,7,July,Q3,2022,0,0
1296,2022-07-19,Tuesday,19,7,July,Q3,2022,0,0
1297,2022-07-20,Wednesday,20,7,July,Q3,2022,0,0
1298,2022-07-21,Thursday,21,7,July,Q3,2022,0,0
1299,2022-07-22,Friday,22,7,July,Q3,2022,0,0
1300,2022-07-23,Saturday,23,7,July,Q3,2022,1,0
1301,2022-07-24,Sunday,24,7,July,Q3,2022,1,0
1302,2022-07-25,Monday,25,7,July,Q3,2022,0,0
1303,2022-07-26,Tuesday,26,7,July,Q3,2022,0,0
1304,2022-07-27,Wednesday,27,7,July,Q3,2022,0,0
1305,2022-07-28,Thursday,28,7,July,Q3,2022,0,0
1306,2022-07-29,Friday,29,7,July,Q3,2022,0,0
1307,2022-07-30,Saturday,30,7,July,Q3,2022,1,0
1308,2022-07-31,Sunday,31,7,July,Q3,2022,1,0
1309,2022-08-01,Monday,1,8,August,Q3,2022,0,0
1310,2022-08-02,Tuesday,2,8,August,Q3,2022,0,0
1311,2022-08-03,Wednesday,3,8,August,Q3,2022,0,0
1312,2022-08-04,Thursday,4,8,August,Q3,2022,0,0
1313,2022-08-05,Friday,5,8,August,Q3,2022,0,0
1314,2022-08-06,Saturday,6,8,August,Q3,2022,1,0
1315,2022-08-07,Sunday,7,8,August,Q3,2022,1,0
1316,2022-08-08,Monday,8,8,August,Q3,2022,0,0
1317,2022-08-09,Tuesday,9,8,August,Q3,2022,0,0
1318,2022-08-10,Wednesday,10,8,August,Q3,2022,0,0
1319,2022-08-11,Thursday,11,8,August,Q3,2022,0,0
1320,2022-08-12,Friday,12,8,August,Q3,2022,0,0
1321,2022-08-13,Saturday,13,8,August,Q3,2022,1,0
1322,2022-08-14,Sunday,14,8,August,Q3,2022,1,0
1323,2022-08-15,Monday,15,8,August,Q3,2022,0,0
1324,2022-08-16,Tuesday,16,8,August,Q3,2022,0,0
1325,2022-08-17,Wednesday,17,8,August,Q3,2022,0,0
1326,2022-08-18,Thursday,18,8,August,Q3,2022,0,0
1327,2022-08-19,Friday,19,8,August,Q3,2022,0,0
1328,2022-08-20,Saturday,20,8,August,Q3,2022,1,0
1329,2022-08-21,Sunday,21,8,August,Q3,2022,1,0
1330,2022-08-22,Monday,22,8,August,Q3,2022,0,0
1331,2022-08-23,Tuesday,23,8,August,Q3,2022,0,0
1332,2022-08-24,Wednesday,24,8,August,Q3,2022,0,0
1333,2022-08-25,Thursday,25,8,August,Q3,2022,0,0
1334,2022-08-26,Friday,26,8,August,Q3,2022,0,0
1335,2022-08-27,Saturday,27,8,August,Q3,2022,1,0
1336,2022-08-28,Sunday,28,8,August,Q3,2022,1,0
1337,2022-08-29,Monday,29,8,August,Q3,2022,0,0
